Date,Open,High,Low,Close,Volume,Adj_Close
2003-05-13,94.52999878,95.18000031,94.26000214,94.70999908,39253600,62.63555145
2003-05-14,95.08999634,95.23999786,93.91000366,94.51000214,32195100,62.50325394
2003-05-15,94.88999939,95.33000183,94.25,95.11000061,43879200,62.90007401
2003-05-16,94.88999939,95.44999695,94.26000214,94.87000275,38905000,62.74132919
2003-05-19,94.15000153,94.41999817,92.33000183,92.65000153,41606000,61.27314377
2003-05-20,92.81999969,93.02999878,91.58999634,92.45999908,55404600,61.14754486
2003-05-21,92.11000061,92.87999725,91.91000366,92.65000153,49333800,61.27314377
2003-05-22,92.94999695,94.05000305,92.68000031,93.56999969,38421800,61.88161469
2003-05-23,93.52999878,93.98000336,93.13999939,93.76000214,26155900,62.00727081
2003-05-27,93.30000305,95.83999634,93.06999969,95.40000153,43719200,63.09184647
2003-05-28,95.84999847,96.47000122,95.43000031,95.66999817,37727100,63.27039719
2003-05-29,95.87999725,96.81999969,95.08000183,95.41999817,50844200,63.10507584
2003-05-30,95.90000153,97.08999634,95.55999756,96.94999695,52529500,64.11692047
2003-06-02,97.52999878,98.44999695,96.66999817,97.34999847,50305500,64.38144684
2003-06-03,97.15000153,97.83999634,96.84999847,97.75,38254500,64.64598846
2003-06-04,97.66000366,99.34999847,97.56999969,99.16000366,49360700,65.57848358
2003-06-05,98.58000183,99.65000153,98.26999664,99.65000153,46262400,65.90252686
2003-06-06,100.4000015,101.4000015,99.12999725,99.26000214,60356800,65.64463806
2003-06-09,98.76999664,99.09999847,97.76999664,98.25,37808500,64.97667694
2003-06-10,98.45999908,99.26000214,98.19000244,99.25,29965900,65.63802338
2003-06-11,99.16000366,100.3899994,98.70999908,100.3000031,37610200,66.33245087
2003-06-12,100.75,100.9000015,99.62000275,100.6100006,36442000,66.53742981
2003-06-13,100.6100006,100.75,98.94999695,99.55999756,48628300,65.84303284
2003-06-16,99.95999908,101.6999969,99.80000305,101.6600037,36326300,67.23182678
2003-06-17,102.0699997,102.1800003,101.2300034,101.6600037,36801800,67.23182678
2003-06-18,101.2900009,102.1399994,101,101.5699997,35521000,67.17230225
2003-06-19,101.6399994,101.7300034,99.83999634,100.0199966,43551700,66.14720917
2003-06-20,100.3899994,100.5,99.41999817,99.44000244,41545000,66.00122833
2003-06-23,99.44999695,99.66000366,97.91999817,98.41999817,34237500,65.32421875
2003-06-24,98.22000122,99.08999634,98.01999664,98.51999664,36213600,65.39057922
2003-06-25,98.52999878,99.44000244,97.52999878,97.52999878,47743400,64.73347473
2003-06-26,97.77999878,98.98000336,96.95999908,98.80000305,33477300,65.57643127
2003-06-27,98.75,99.19000244,97.58000183,97.66000366,54208800,64.81978607
2003-06-30,98.22000122,98.66999817,97.47000122,97.62999725,33349000,64.79987335
2003-07-01,97.25,98.84999847,96.43000031,98.52999878,51322800,65.39720154
2003-07-02,98.76999664,99.79000092,98.56999969,99.76999664,34662100,66.22022247
2003-07-03,99.06999969,99.84999847,97.90000153,98.73999786,30792800,65.53662109
2003-07-07,99.65000153,100.9000015,99.65000153,100.6999969,31391100,66.8374939
2003-07-08,100.5,101.2900009,100.1699982,101.1500015,30952500,67.13616943
2003-07-09,100.9199982,101.4000015,100.0299988,100.5800018,36528500,66.75785828
2003-07-10,99.83999634,100.0400009,98.62999725,99.30000305,49777700,65.90828705
2003-07-11,99.38999939,100.4499969,99.38999939,100.2399979,39976300,66.53220367
2003-07-14,101.1999969,101.9000015,100.4499969,100.7300034,42114900,66.85742188
2003-07-15,101.3799973,101.4599991,99.94999695,100.5100021,42573600,66.71141052
2003-07-16,100.8099976,100.8700027,99.23000336,99.91999817,39894200,66.31980133
2003-07-17,99.15000153,99.87999725,98.16000366,98.5,52253500,65.37731934
2003-07-18,99.01999664,99.80000305,98.45999908,99.51000214,35698100,66.04766083
2003-07-21,99.44999695,99.48999786,97.84999847,98.27999878,34786000,65.23126984
2003-07-22,98.69000244,99.41000366,97.91999817,99.16999817,49968300,65.82202148
2003-07-23,99.20999908,99.44999695,98.27999878,99.23999786,37275400,65.86846924
2003-07-24,99.98999786,100.3399963,98.37000275,98.48999786,40896200,65.37067413
2003-07-25,98.66000366,100.2900009,98.04000092,100.2300034,43241100,66.52558899
2003-07-28,100.3700027,100.9800034,99.66999817,99.86000061,34382800,66.27998352
2003-07-29,100.1399994,100.2600021,98.68000031,99.40000153,53472100,65.97470093
2003-07-30,99.59999847,99.75,98.93000031,99.16000366,28363300,65.81538391
2003-07-31,99.98000336,100.9100037,99.16999817,99.38999939,54937200,65.96807098
2003-08-01,99.19000244,99.52999878,98.23999786,98.51000214,49321000,65.38394928
2003-08-04,98.30999756,99,97,98.51000214,55214100,65.38394928
2003-08-05,98.41000366,98.76000214,96.33999634,96.41999817,61415600,63.99675751
2003-08-06,96.69000244,98.05999756,96.41999817,96.98000336,50096900,64.36844635
2003-08-07,97.16999817,98.06999969,96.76000214,98,43427400,65.04546356
2003-08-08,98.31999969,98.55000305,97.76000214,98.27999878,27357300,65.23126984
2003-08-11,98.26000214,99.04000092,97.83999634,98.65000153,34631400,65.47687531
2003-08-12,98.70999908,99.58999634,98.41999817,99.55000305,43285600,66.07424164
2003-08-13,99.81999969,99.84999847,98.52999878,99.04000092,36152000,65.73571777
2003-08-14,99.09999847,99.75,98.44999695,99.30999756,35525100,65.91494751
2003-08-15,99.36000061,99.79000092,99.12000275,99.62000275,12567000,66.12067413
2003-08-18,99.93000031,100.5999985,99.73999786,100.4800034,22873800,66.6914978
2003-08-19,100.6900024,100.9400024,100,100.8600006,37437700,66.94369507
2003-08-20,100.2900009,100.8899994,100.1600037,100.4499969,21295300,66.67158508
2003-08-21,101.0500031,101.5199966,100.4000015,100.7699966,46494200,66.88397217
2003-08-22,101.75,101.8199997,99.73000336,99.76999664,52040300,66.22022247
2003-08-25,99.70999908,100.8300018,99.27999878,99.93000031,23473000,66.32644653
2003-08-26,99.5,100.3899994,98.83000183,100.1100006,45065800,66.44589233
2003-08-27,100.0500031,100.3600006,99.56999969,100.1399994,18919500,66.4658432
2003-08-28,100.4000015,101,99.66000366,100.7600021,27402400,66.87735748
2003-08-29,100.6100006,101.4800034,100.4800034,101.4400024,28706600,67.32868958
2003-09-02,101.6399994,102.8799973,101.0500031,102.8000031,49419100,68.23137665
2003-09-03,103.0299988,103.6999969,102.7799988,103.3600006,44912400,68.60302734
2003-09-04,103.0999985,103.5500031,102.7600021,103.4100037,28381000,68.63622284
2003-09-05,102.9400024,103.5500031,102.4000015,102.8300018,31637300,68.25124359
2003-09-08,103.0400009,103.8799973,102.9300003,103.6800003,32632800,68.81541443
2003-09-09,103.3700027,103.4599991,102.6800003,103,35053200,68.36410522
2003-09-10,102.5299988,102.8000031,101.5500031,101.9599991,45904900,67.6738205
2003-09-11,102.0999985,102.7600021,101.8399963,102.2600021,38396300,67.87294769
2003-09-12,101.9100037,102.6399994,101.3499985,102.4499969,42524800,67.99904633
2003-09-15,102.5199966,102.6299973,101.9499969,102.0899963,21312800,67.76010895
2003-09-16,102.2300034,103.6399994,102.1699982,103.5800018,37892600,68.74907684
2003-09-17,103.4800034,103.7900009,103.0500031,103.3799973,31885800,68.61630249
2003-09-18,103.4000015,104.6999969,103.1699982,104.5999985,30243600,69.42605591
2003-09-19,104.2699966,104.5999985,103.4000015,103.6699982,34331600,69.07291412
2003-09-22,102.8499985,102.9599991,102.0299988,102.5500031,36677400,68.32671356
2003-09-23,102.5899963,103.2900009,102.3600006,102.9400024,32489200,68.58653259
2003-09-24,103.1200027,103.2200012,101.0699997,101.1100006,41694700,67.36725616
2003-09-25,101.4100037,101.8799973,100.1999969,100.2799988,52673100,66.8142395
2003-09-26,100.4400024,100.6600037,99.84999847,99.94999695,42914700,66.59438324
2003-09-29,100.3000031,100.9899979,99.79000092,100.9300003,36771600,67.24734497
2003-09-30,100.4800034,100.7600021,99.25,99.94999695,70764500,66.59438324
2003-10-01,100.2399979,102.1800003,100.1999969,102.0800018,65797600,68.01353455
2003-10-02,101.9300003,102.5599976,101.6299973,102.4499969,44591500,68.2600708
2003-10-03,103.6699982,104.2799988,103.0800018,103.3899994,48806900,68.88636017
2003-10-06,103.4800034,103.9899979,103.1999969,103.8600006,20226500,69.19955444
2003-10-07,103.2600021,104.3099976,102.9100037,104.2600021,42602900,69.46604919
2003-10-08,104.3300018,104.3899994,103.4100037,104,30920800,69.29283142
2003-10-09,104.8799973,105.2200012,103.8300018,104.2799988,40066500,69.47937012
2003-10-10,104.2699966,104.5999985,103.9100037,104.5699997,22682800,69.67259216
2003-10-13,104.7099991,105.2900009,104.5100021,104.9000015,23825600,69.89245605
2003-10-14,104.8000031,105.4300003,104.3600006,105.2699966,38484400,70.13896942
2003-10-15,105.8600006,105.8899994,104.6399994,104.9899979,39021700,69.95243835
2003-10-16,104.6800003,105.7300034,104.6500015,105.4100037,32772200,70.23226929
2003-10-17,105.4700012,105.6299973,103.9800034,104.2600021,32790300,69.46604919
2003-10-20,104.4499969,105.0400009,103.9400024,105.0400009,27657000,69.98573303
2003-10-21,104.8199997,105.2799988,104.3199997,104.8600006,26729100,69.86581421
2003-10-22,104.0299988,104.1900024,103.1900024,103.5400009,33914500,68.98636627
2003-10-23,102.8899994,103.9499969,102.8399963,103.3499985,45830500,68.85971069
2003-10-24,102.8300018,103.5800018,102.1800003,103.5800018,51723600,69.0129776
2003-10-27,103.7399979,104.1800003,103.2699966,103.6299973,32460200,69.04628754
2003-10-28,103.9800034,105.1500015,103.8199997,105.0400009,34956200,69.98573303
2003-10-29,104.7699966,105.4300003,103.8700027,105.1800003,30955400,70.07901001
2003-10-30,105.7900009,105.9700012,104.8000031,105.4000015,39123100,70.22559357
2003-10-31,105.4000015,105.7399979,105.2200012,105.3000031,25761600,70.15895081
2003-11-03,105.75,106.6100006,105.7099991,105.9899979,37589300,70.61870575
2003-11-04,105.9899979,106.2699966,105.5800018,105.7600021,31421600,70.4654541
2003-11-05,105.4899979,105.9700012,104.9000015,105.8399963,33558800,70.51875305
2003-11-06,105.5999985,106.4400024,105.0999985,106.4000015,28392300,70.89190674
2003-11-07,106.6399994,106.7200012,105.5699997,105.6100006,31723200,70.36552429
2003-11-10,105.7399979,105.8399963,105.0100021,105.1800003,25530800,70.07901001
2003-11-11,105.0899963,105.3300018,104.8000031,105.1500015,26558600,70.05900574
2003-11-12,105.2300034,106.4700012,105.1600037,106.3300018,28000000,70.84520721
2003-11-13,106.0100021,106.5400009,105.7799988,106.3600006,29714800,70.86520386
2003-11-14,106.4000015,106.9499969,105.2900009,105.4599991,49158500,70.26556396
2003-11-17,104.9100037,105.1399994,104.0400009,104.9300003,44382100,69.9124527
2003-11-18,105.2399979,105.4499969,103.6999969,103.8399963,41155000,69.18621063
2003-11-19,104.0299988,105.0100021,103.9199982,104.7200012,29827000,69.77252197
2003-11-20,104,105.2399979,103.75,103.7799988,53578700,69.14622498
2003-11-21,104.2399979,104.3300018,103.6200027,104.2099991,30016000,69.43274689
2003-11-24,104.6900024,105.7799988,104.6800003,105.5899963,28906400,70.35214996
2003-11-25,105.7300034,106.4199982,105.4499969,105.9899979,37580000,70.61870575
2003-11-26,106.4199982,106.4499969,105.3899994,106.3700027,33053600,70.87188721
2003-11-28,106.2799988,106.6600037,106.1999969,106.4499969,10507500,70.92519379
2003-12-01,106.8499985,107.6800003,106.8000031,107.5999985,38699000,71.69138336
2003-12-02,107.3799973,107.7699966,107.0699997,107.3300018,35352000,71.51152802
2003-12-03,107.6500015,108.0800018,107.0699997,107.1600037,39078600,71.39824677
2003-12-04,107.1699982,107.7200012,106.9400024,107.5999985,36089500,71.69138336
2003-12-05,107.1200027,107.8000031,106.6200027,106.8499985,28824400,71.19168091
2003-12-08,106.7399979,107.6399994,106.6800003,107.5699997,32482900,71.67140198
2003-12-09,107.9000015,107.9300003,106.5400009,106.7399979,43596100,71.11843109
2003-12-10,106.7699966,106.9800034,105.9599991,106.7300034,36915400,71.11175537
2003-12-11,106.6800003,108.0999985,106.6699982,107.9300003,45304000,71.91125488
2003-12-12,107.9700012,108.1999969,107.3899994,108.1399994,34142200,72.05120087
2003-12-15,109.1699982,109.2300034,107.4800034,107.5999985,38693400,71.69138336
2003-12-16,107.6800003,108.5,107.5199966,108.1600037,32894200,72.0644989
2003-12-17,108.0599976,108.5,107.8000031,108.5,23198800,72.2910614
2003-12-18,108.5500031,109.7300034,108.3899994,109.7200012,29353100,73.10391998
2003-12-19,109.3000031,109.3700027,108.5800018,108.9000015,41465100,72.90042114
2003-12-22,108.7900009,109.6600037,108.7799988,109.6600037,27611300,73.40917969
2003-12-23,109.4800034,109.9499969,109.3799973,109.7300034,24741200,73.45602417
2003-12-24,109.5199966,109.8799973,109.4300003,109.6200027,8055800,73.38239288
2003-12-26,109.7099991,110.0800018,109.6299973,109.6999969,8308400,73.43595123
2003-12-29,110.0999985,111.2699966,109.7799988,111.1600037,22483700,74.41329956
2003-12-30,111.0899963,111.2699966,110.8499985,111.1800003,19559500,74.42668152
2003-12-31,111.2200012,111.5199966,110.8399963,111.2799988,31501800,74.49365997
2004-01-02,111.7399979,112.1900024,110.7300034,111.2300034,38072300,74.46017456
2004-01-05,111.6900024,112.5199966,111.5899963,112.4400024,27959800,75.27017975
2004-01-06,112.1600037,112.7300034,112,112.5500031,20472800,75.34381104
2004-01-07,112.3899994,113.0599976,111.8899994,112.9300003,30170400,75.59816742
2004-01-08,113.25,113.4100037,112.7699966,113.3799973,36438400,75.89942169
2004-01-09,112.8300018,113.5,112.2699966,112.3899994,54084300,75.23670959
2004-01-12,112.5500031,113.25,112.3600006,113.2200012,31564100,75.79229736
2004-01-13,113.0899963,113.2300034,111.7600021,112.5599976,54239700,75.35050201
2004-01-14,112.7600021,113.6600037,112.6699982,113.5,30112800,75.9797287
2004-01-15,113.5699997,114.0599976,112.5800018,113.7799988,38408700,76.16721344
2004-01-16,114.0400009,114.3099976,113.6299973,114.2300034,31922700,76.46843719
2004-01-20,114.5299988,114.6500015,113.8199997,114.1999969,29863000,76.44837952
2004-01-21,114.1299973,115.3000031,113.7200012,115.0999985,30725000,77.05083466
2004-01-22,115.1399994,115.3799973,114.5800018,114.8000031,29888500,76.85002899
2004-01-23,115,115.3700027,113.9499969,114.4300003,44245300,76.60232544
2004-01-26,114.3899994,115.9300003,114.3799973,115.8700027,30460600,77.56630707
2004-01-27,115.75,116.5,114.6500015,114.6800003,35322800,76.76965332
2004-01-28,114.9800034,115.2799988,112.9400024,113.3700027,52621300,75.8927536
2004-01-29,113.5599976,113.8499985,112.5599976,113.4800034,60117100,75.96637726
2004-01-30,113.5199966,113.7200012,113.0899963,113.4800034,30984400,75.96637726
2004-02-02,113.6999969,114.6800003,113.1200027,113.9700012,38832400,76.29438019
2004-02-03,113.7399979,114.1399994,113.4400024,113.7799988,25093500,76.16721344
2004-02-04,113.1900024,113.7300034,112.7900009,112.8499985,39332600,75.54465485
2004-02-05,113.1699982,113.5400009,112.7799988,113.1800003,37226800,75.76555634
2004-02-06,113.4199982,114.6999969,113.1999969,114.4499969,37216000,76.61572266
2004-02-09,114.6699982,114.8700027,114.2900009,114.4800034,24851300,76.63578796
2004-02-10,114.2799988,115.1399994,114.2600021,114.8499985,27908100,76.88349152
2004-02-11,114.8499985,116.3899994,114.1699982,116.0699997,42965700,77.70015717
2004-02-12,115.9700012,116.2699966,115.5800018,115.6500015,27814700,77.41905975
2004-02-13,115.8199997,116.1999969,114.75,115.1299973,44739900,77.07090759
2004-02-17,115.8499985,116.4300003,115.7699966,116.1699982,23984300,77.76713562
2004-02-18,116.1999969,116.5999985,115.3499985,115.6600037,28618000,77.42570496
2004-02-19,116.3300018,116.3899994,115.0599976,115.2300034,51146200,77.13787079
2004-02-20,115.4800034,115.5599976,114.3199997,114.8799973,46728800,76.90356445
2004-02-23,115.2200012,115.2600021,114.1699982,114.5899963,36357000,76.70944977
2004-02-24,114.2699966,114.9899979,113.0299988,114.3899994,43953000,76.57556152
2004-02-25,114.4599991,115.0599976,114.3199997,114.8700027,31213600,76.89687347
2004-02-26,114.6100006,115.2900009,114.3399963,114.9400024,29683000,76.94374084
2004-02-27,115.1900024,115.7399979,114.6299973,115.0199966,39312000,76.99728394
2004-03-01,115.4300003,116.3399963,115.25,116.1600037,33130800,77.76043701
2004-03-02,115.9400024,116.9700012,115.2300034,115.4800034,38556400,77.30522919
2004-03-03,115.25,115.8700027,114.9199982,115.6900024,31346200,77.44582367
2004-03-04,115.7200012,116.0999985,115.5199966,115.9899979,21060000,77.64662933
2004-03-05,115.4199982,116.9499969,115.2799988,116.3799973,55905600,77.90769958
2004-03-08,116.3399963,116.6200027,114.9100037,114.9599991,39281600,76.95716095
2004-03-09,115.0999985,115.2099991,114.2399979,114.5,39746100,76.64917755
2004-03-10,114.7200012,114.7699966,112.5599976,112.5800018,67671800,75.36388397
2004-03-11,112.4000015,113.2699966,111.0999985,111.1200027,89134800,74.3865509
2004-03-12,111.7300034,112.7099991,111.5800018,112.5800018,54012200,75.36388397
2004-03-15,112.2699966,112.3499985,110.9000015,111.1999969,57677200,74.44009399
2004-03-16,111.7799988,112.0599976,110.8399963,111.7900009,59832600,74.83505249
2004-03-17,112.1800003,113.2600021,112.0999985,113.0400009,41607300,75.67182159
2004-03-18,112.6999969,113.2699966,111.9300003,113.0699997,60014300,75.69192505
2004-03-19,112.4100037,112.5699997,111.0400009,111.0599976,48636200,74.60700989
2004-03-22,110.5400009,110.5699997,109.0999985,109.6500015,62752100,73.65979767
2004-03-23,110.25,110.4000015,109.3600006,109.4599991,54080200,73.53215027
2004-03-24,109.5800018,110.1399994,108.8499985,109.5500031,51584300,73.59261322
2004-03-25,110.0800018,111.3000031,109.7900009,111,49873600,74.56665802
2004-03-26,110.9599991,111.7900009,110.8000031,111.0299988,37409500,74.5868454
2004-03-29,111.6299973,112.7399979,111.5800018,112.5899963,44113600,75.63481903
2004-03-30,112.3000031,113.0699997,112.2200012,112.9700012,39059900,75.89007568
2004-03-31,112.9899979,113.4000015,112.3799973,113.0999985,48517600,75.97740173
2004-04-01,113.0699997,113.8700027,113.0500031,113.7799988,45103800,76.43421936
2004-04-02,114.8099976,114.8399963,113.9000015,114.6399994,50987700,77.01195526
2004-04-05,114.4599991,115.3799973,114.4400024,115.2699966,30251800,77.43512726
2004-04-06,114.8300018,115.1800003,114.6200027,114.9000015,28420900,77.18662262
2004-04-07,114.9499969,114.9800034,114.1100006,114.6299973,45890500,77.00524139
2004-04-08,115.4100037,115.4100037,113.7399979,114.3700027,46929700,76.83055878
2004-04-12,114.5800018,115.0800018,114.5699997,114.8199997,23085200,77.13287354
2004-04-13,115.2600021,115.3000031,113.0199966,113.2099991,56210300,76.05132294
2004-04-14,112.6100006,113.6399994,112.5500031,113.3899994,62322300,76.17222595
2004-04-15,113.4499969,113.7799988,112.3600006,112.9599991,61602500,75.88336945
2004-04-16,113.3799973,114.0500031,112.9800034,113.8300018,47059200,76.46778107
2004-04-19,113.5500031,113.9899979,113.2699966,113.8300018,28277600,76.46778107
2004-04-20,114.0800018,114.3199997,111.7799988,111.9199982,53299400,75.18471527
2004-04-21,112.1999969,112.9499969,111.8700027,112.6699982,50177300,75.68856049
2004-04-22,112.4800034,114.6699982,112.4400024,114.25,62071500,76.74993134
2004-04-23,114.4199982,114.5699997,113.7900009,114.3600006,29395700,76.82385254
2004-04-26,114.5,114.9400024,113.5999985,114.1999969,35515200,76.71637726
2004-04-27,114.2300034,115.1200027,113.9599991,114.3000031,43485500,76.78351593
2004-04-28,113.8899994,114.0100021,112.5,112.8199997,50165800,75.78934479
2004-04-29,112.7200012,113.3199997,111.1600037,111.8300018,69687600,75.12426758
2004-04-30,112.1699982,112.3799973,110.9000015,110.9599991,48681400,74.53982544
2004-05-03,111.3700027,112.2900009,111.3499985,112.1500015,33758000,75.33927155
2004-05-04,112.25,113.2600021,111.6600037,112.0599976,51185100,75.27876282
2004-05-05,112.4100037,112.9599991,112.1600037,112.7799988,34405000,75.76245117
2004-05-06,112.0199966,112.5899963,111,111.8099976,54997000,75.11082458
2004-05-07,111.2200012,112.2300034,109.9599991,109.9599991,60950000,73.86804199
2004-05-10,109.4400024,109.75,108.3600006,108.8300018,75279400,73.10895538
2004-05-11,109.4599991,110.0500031,109.3300018,109.75,48300600,73.72699738
2004-05-12,109.5699997,110.5400009,108.0599976,110.4499969,90830500,74.19721985
2004-05-13,109.7600021,110.8099976,109.6299973,109.9899979,57393700,73.88819122
2004-05-14,109.9499969,110.7399979,109.2699966,110.0400009,54123100,73.92178345
2004-05-17,108.8899994,109.5,108.4100037,109.0999985,55020400,73.29031372
2004-05-18,109.4899979,109.9400024,109.3300018,109.6500015,30193100,73.65979767
2004-05-19,110.5,111.1800003,109.1500015,109.2699966,54804100,73.40452576
2004-05-20,109.4499969,109.8700027,109.0400009,109.6200027,38082900,73.63964081
2004-05-21,109.9700012,110.5500031,109.4700012,109.8099976,47480400,73.76730347
2004-05-24,110.5299988,110.7600021,109.6800003,110.2699966,40961500,74.07627106
2004-05-25,109.9000015,111.9800034,109.5999985,111.8499985,48668000,75.13770294
2004-05-26,111.6600037,112.2900009,111.5100021,112.2399979,35977000,75.39968872
2004-05-27,112.5400009,113.0299988,112.0599976,112.8700027,45306900,75.82292938
2004-05-28,112.7300034,112.8799973,112.3600006,112.8600006,23367200,75.816185
2004-06-01,112.4599991,112.8600006,111.8700027,112.7099991,41044700,75.71539307
2004-06-02,113.0299988,113.4800034,112.4599991,113.1299973,39774200,75.99757385
2004-06-03,112.8099976,113.1900024,112.0699997,112.0899963,38688300,75.29891968
2004-06-04,112.9800034,113.5800018,112.7099991,112.9800034,32739500,75.89678955
2004-06-07,113.4300003,114.8099976,113.4199982,114.6999969,31643800,77.05225372
2004-06-08,114.3700027,114.9199982,114.1699982,114.8600006,32846500,77.15973663
2004-06-09,114.5100021,114.6999969,113.7200012,113.7900009,36737600,76.44091034
2004-06-10,114.0400009,114.3499985,113.9300003,114.3499985,21711000,76.81713104
2004-06-14,113.8199997,113.8499985,112.8700027,113.2200012,34633000,76.05802155
2004-06-15,113.9000015,114.4499969,113.5100021,114.0199966,37445000,76.59541321
2004-06-16,114,114.1999969,113.6999969,114,26633400,76.58200836
2004-06-17,113.8499985,114.0699997,113.3300018,113.8300018,28402400,76.46778107
2004-06-18,113.2699966,114.2200012,113.1800003,113.6299973,31799800,76.61209106
2004-06-21,113.75,114.1399994,113.1299973,113.1999969,25284000,76.32218933
2004-06-22,113.1299973,113.8799973,112.6699982,113.7699966,37334000,76.7064743
2004-06-23,113.6100006,114.8399963,113.4199982,114.75,35580000,77.36721039
2004-06-24,114.5599976,114.9300003,114.2600021,114.3899994,35272100,77.12453461
2004-06-25,114.4100037,114.9400024,113.6800003,113.8399963,32837900,76.75369263
2004-06-28,114.5199966,114.6100006,113.4100037,113.4499969,40824500,76.4907074
2004-06-29,113.5299988,114.1699982,113.4199982,113.9199982,28418100,76.80761719
2004-06-30,114.0699997,114.7900009,113.6500015,114.5299988,52230600,77.21891022
2004-07-01,114.25,114.4000015,112.5800018,112.9400024,57734700,76.14688873
2004-07-02,113.1600037,113.2900009,112.5999985,112.8799973,34615100,76.10643768
2004-07-06,112.3700027,112.4499969,111.6299973,111.8899994,38698200,75.4389267
2004-07-07,111.8099976,112.5699997,111.75,112.2200012,29839800,75.66142273
2004-07-08,111.8099976,112.3199997,111.1999969,111.4400024,45291100,75.13553619
2004-07-09,111.7200012,111.9400024,111.3799973,111.7300034,27412900,75.33108521
2004-07-12,111.5199966,112.0400009,111,111.7799988,35691300,75.3647995
2004-07-13,111.9199982,112.0199966,111.5999985,111.8600006,26752000,75.41872406
2004-07-14,111.2600021,112.3899994,111.1200027,111.5199966,54089400,75.18947601
2004-07-15,111.7399979,111.9100037,110.6999969,110.8000031,38403500,74.70404816
2004-07-16,111.5699997,111.6699982,110.4400024,110.7099991,40871200,74.64335632
2004-07-19,110.75,110.9599991,109.9899979,110.2399979,39592800,74.32645416
2004-07-20,110.5299988,111.9000015,110.25,111.6399994,46679800,75.27040863
2004-07-21,111.8199997,112.0599976,109.4499969,109.5800018,56241100,73.88150024
2004-07-22,109.3600006,110.3899994,108.7699966,109.8799973,72477100,74.08375549
2004-07-23,109.6200027,109.7099991,108.6900024,108.9599991,49610500,73.4634552
2004-07-26,109.1900024,109.4300003,108.2099991,108.75,49679100,73.32187653
2004-07-27,109.0500031,110.1100006,108.9700012,109.7699966,51295100,74.00959778
2004-07-28,109.5500031,110.3700027,108.5899963,110.0999985,65862300,74.23206329
2004-07-29,110.5400009,110.8700027,110,110.5699997,52200500,74.5489502
2004-07-30,110.3199997,110.9000015,110.0999985,110.8399963,41581700,74.73100281
2004-08-02,110.1900024,111.3600006,110.0500031,111.0699997,38263100,74.88609314
2004-08-03,110.9300003,111.0599976,110.1600037,110.2099991,40948800,74.30625916
2004-08-04,109.8899994,110.75,109.6399994,110.1999969,40763200,74.29949951
2004-08-05,110.2900009,110.3799973,108.2699966,108.4000015,50772000,73.08589172
2004-08-06,107.6299973,107.9599991,106.6200027,106.8499985,74729000,72.04087067
2004-08-09,107.0199966,107.4800034,106.8700027,107,37476300,72.1419754
2004-08-10,107.3099976,108.4100037,107.2600021,108.3799973,55870600,73.07239532
2004-08-11,107.6800003,108.3300018,107.0999985,108.1600037,52933200,72.92408752
2004-08-12,107.6800003,107.9499969,106.6299973,106.9800034,50015900,72.12850952
2004-08-13,107.0999985,107.3499985,106.5899963,107.1900024,41634700,72.27007294
2004-08-16,107.1399994,108.6399994,107.0999985,108.3000031,45731900,73.01847076
2004-08-17,108.75,109.2799988,108.5299988,108.9100037,40701600,73.42973328
2004-08-18,108.5199966,110.1699982,108.4899979,110.0299988,43165400,74.18489075
2004-08-19,109.8099976,110.0199966,109.1800003,109.7099991,39881600,73.96910858
2004-08-20,109.6100006,110.6299973,109.5100021,110.4800034,44870900,74.48830414
2004-08-23,110.5500031,110.7699966,110.0500031,110.1999969,33745100,74.29949951
2004-08-24,110.6399994,110.7300034,109.8499985,110.3499985,30453100,74.40065002
2004-08-25,110.3300018,111.2699966,109.9000015,111.0999985,38551400,74.90630341
2004-08-26,110.9599991,111.3099976,110.8499985,111.0999985,26629500,74.90630341
2004-08-27,111.1999969,111.6299973,111.0500031,111.4499969,24902900,75.14225006
2004-08-30,111.2200012,111.3399963,110.4499969,110.5299988,26726500,74.52198029
2004-08-31,110.6600037,111.1600037,110.0999985,111.1100006,44125300,74.91306305
2004-09-01,110.9499969,111.6399994,110.4800034,111.3199997,52778300,75.05460358
2004-09-02,111.2399979,112.6999969,111.2399979,112.5800018,42736600,75.90415955
2004-09-03,112.3300018,112.8199997,112.0100021,112.1200027,30480500,75.59400177
2004-09-07,112.5400009,113.1299973,112.3199997,112.8600006,37338800,76.09294128
2004-09-08,112.6200027,113.0599976,112.3099976,112.5800018,32963100,75.90415955
2004-09-09,112.5699997,112.8799973,112.0299988,112.4800034,34314800,75.83674622
2004-09-10,112.5199966,113.2699966,112.0800018,113.0599976,27900600,76.22780609
2004-09-13,113.3099976,113.7399979,113.0100021,113.4300003,44398100,76.47727203
2004-09-14,113.3000031,113.6900024,113.1900024,113.6600037,28048900,76.63233948
2004-09-15,113.3000031,113.3600006,112.6800003,112.8000031,38295000,76.0524826
2004-09-16,112.8499985,113.3700027,112.8000031,113.1399994,23911700,76.28174591
2004-09-17,112.9499969,113.3600006,112.6900024,113.1500015,33683000,76.60601044
2004-09-20,112.6699982,112.9899979,112.2799988,112.4700012,37149400,76.14563751
2004-09-21,112.75,113.4700012,112.5400009,112.9599991,40920800,76.4773941
2004-09-22,112.5,112.5199966,111.4700012,111.5500031,49042100,75.52278137
2004-09-23,111.5999985,111.6999969,110.9499969,110.9499969,44068700,75.11655426
